date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-06-25,50726.25822107017,0.0,6698.881854266641,57425.140075336814,978.5746499999965,2439.326993654321,1673.656678777778
2025-06-26,49261.100197279186,0.0,68.50177420000092,49329.601971479184,9.74520000000036,1673.656678777778,1880.5987013086421
2025-06-27,17450.43323767038,0.0,5.072314416361065e-14,17450.43323767038,2.320363410961146e-14,1880.5987013086421,2435.975667975311
2025-06-28,16810.721550607217,0.0,0.0,16810.721550607217,0.0,2435.975667975311,2115.8960216172873
2025-06-29,47495.995103836816,0.0,16113.817414470797,63609.81251830761,2342.7336007309286,2115.8960216172873,1850.409122666667
2025-06-30,52417.70101282838,0.0,161.28782220833506,52578.98883503672,23.221916666667227,1850.409122666667,1955.8349103518494
2025-07-01,49548.25324461212,0.0,91737.79718715617,141286.0504317683,13076.164178212282,1955.8349103518494,1200.0000009999999
2025-07-02,47916.541963948766,0.0,75233.78334948323,123150.325313432,11111.684428861106,1200.0000009999999,1200.000001
2025-07-03,54798.13440301834,0.0,58040.789750408556,112838.9241534269,9428.955544777782,1200.000001,1200.0000009999999
2025-07-04,17988.982184785993,0.0,36859.05246444474,54848.034649230736,8553.798353833332,1200.0000009999999,1200.0000009999999
2025-07-05,18301.488495197467,0.0,33847.319740552324,52148.80823574979,7692.907948126577,1200.0000009999999,1200.0000009999999
2025-07-06,51917.85186332119,0.0,87818.76498124516,139736.61684456636,13565.282903,1200.0000009999999,1200.0000009999999
2025-07-07,51618.07035582168,0.0,36635.108301679036,88253.17865750071,6835.817256327782,1200.0000009999999,1282.357501
2025-07-08,68426.98372829979,0.0,0.5116470239553357,68427.49537532375,0.06093212146663518,1282.357501,2576.7074068887036
2025-07-09,66735.16961137224,0.0,81.64598391139401,66816.81559528364,9.37597426635216,2576.7074068887036,2820.7727387158716
2025-07-10,62086.46906690224,0.0,5.6582197527431415,62092.127286654984,0.6701272875874338,2820.7727387158716,2511.0712718679374
2025-07-11,33519.28652794211,0.0,1.3358487649384187e-12,33519.28652794211,3.979039320256561e-13,2511.0712718679374,5478.180356133967
2025-07-12,24300.049696228023,0.0,1.8414425539958757e-13,24300.049696228023,5.684341886080802e-14,5478.180356133967,2348.47490524617
2025-07-13,63923.048333905295,0.0,300.2310279000022,64223.2793618053,36.640350000000296,2348.47490524617,2626.599410050085
2025-07-14,59629.203326339026,0.0,528.864415182396,60158.06774152142,60.98177171316199,2626.599410050085,2021.9839030370363
2025-07-15,62959.99435639524,0.0,6.293703336268663e-13,62959.99435639524,2.5579538487363607e-13,2021.9839030370363,2819.6283362261947
2025-07-16,61208.57901298052,0.0,331.2724041499994,61539.851417130514,39.5951,2819.6283362261947,2312.1825864783855
2025-07-17,58893.097436225755,0.0,2868.598205170023,61761.69564139578,336.01055478625767,2312.1825864783855,1763.959111804749
2025-07-18,26074.54509660219,0.0,1.8834498405340128e-12,26074.545096602193,4.547473508864641e-13,1763.959111804749,2517.5855511481786
2025-07-19,26124.482951641214,0.0,1.0660272664608783e-13,26124.482951641214,4.263256414560601e-14,2517.5855511481786,2241.30548543661
2025-07-20,61391.401823078704,0.0,57.934729416666464,61449.33655249537,6.917166666666844,2241.30548543661,2406.418987682542
2025-07-21,64379.73728431609,0.0,145.82183913333404,64525.55912344943,16.841466666666747,2406.418987682542,2614.3436972248037
2025-07-22,59220.476680598375,0.0,691.8501647000006,59912.326845298376,81.34326666666703,2614.3436972248037,1918.1634543448888
2025-07-23,66528.21159959168,0.0,291.3448200420278,66819.5564196337,34.02419343915892,1918.1634543448888,1895.6696379920568
2025-07-24,65937.52296144344,0.0,4.0745362639427186e-13,65937.52296144344,1.1368683772161603e-13,1895.6696379920568,2387.5280519672547
2025-07-25,29134.510419453516,0.0,3.474167689677141e-14,29134.510419453516,1.689359440640477e-14,2387.5280519672547,4904.725261381217
2025-07-26,22815.325615742044,0.0,1.8017090042121707e-12,22815.325615742044,4.547473508864641e-13,4904.725261381217,2226.106197879684
2025-07-27,58626.604051270784,0.0,10707.29158589078,69333.89563716156,1277.0123783498575,2226.106197879684,1836.4144904952336
2025-07-28,61701.49666177954,0.0,702.5192187724464,62404.01588055199,97.51965061819561,1836.4144904952336,1407.6697839248316
2025-07-29,59992.822665973275,0.0,267.0517706040375,60259.87443657732,31.1290304399899,1407.6697839248316,2071.3804156875262
2025-07-30,55775.72959949267,0.0,29066.76297780232,84842.492577295,3506.4238665275584,2071.3804156875262,1841.326266962536
2025-07-31,57459.69883529658,0.0,10261.627504771903,67721.32634006848,1192.5178091435655,1841.326266962536,1703.4253851980145
2025-08-01,23394.52677645185,0.0,2.631281859066803e-13,23394.52677645185,5.684341886080802e-14,1703.4253851980145,1993.2540545247987
2025-08-02,23611.89002123612,0.0,1.1051497494918294e-12,23611.89002123612,2.2737367544323206e-13,1993.2540545247987,2080.2433082921148
2025-08-03,49452.6963949363,0.0,2339.848717764804,51792.545112701104,419.93792269318396,2080.2433082921148,1444.1106013948554
2025-08-04,54186.254922411004,0.0,547.9267776868378,54734.18170009784,67.67909592284867,1444.1106013948554,1848.622082473591
2025-08-05,52532.003461571025,0.0,369.5084306750002,52901.511892246024,44.89093333333355,1848.622082473591,1804.348008953363
2025-08-06,59564.879985179774,0.0,1.5311627521441552e-12,59564.879985179774,6.252776074688882e-13,1804.348008953363,1626.4048521678296
2025-08-07,56535.19071563418,0.0,286.065260883334,56821.25597651751,33.28736666666681,1626.4048521678296,1668.7127816568534
